"Time";"pressure"
"2019-10-01T08:32:57+02:00";-0.6333
"2019-10-01T08:33:02+02:00";-0.5758
"2019-10-01T08:33:07+02:00";-0.5758
"2019-10-01T08:33:12+02:00";-0.6909
"2019-10-01T08:33:17+02:00";-0.6909
"2019-10-01T08:33:22+02:00";-0.6333
"2019-10-01T08:33:27+02:00";-0.5758
"2019-10-01T08:33:32+02:00";-0.6333
"2019-10-01T08:33:37+02:00";-0.6333
"2019-10-01T08:33:42+02:00";-0.6333
"2019-10-01T08:33:47+02:00";-0.6909
"2019-10-01T08:33:52+02:00";-0.5758
"2019-10-01T08:33:57+02:00";-0.5758
"2019-10-01T08:34:02+02:00";-0.6333
"2019-10-01T08:34:07+02:00";-0.6333
"2019-10-01T08:34:12+02:00";-0.6333
"2019-10-01T08:34:17+02:00";-0.6333
"2019-10-01T08:34:22+02:00";-0.6333
"2019-10-01T08:34:27+02:00";-0.5182
"2019-10-01T08:34:32+02:00";-0.5758
"2019-10-01T08:34:37+02:00";-0.5758
"2019-10-01T08:34:42+02:00";-0.5758
"2019-10-01T08:34:47+02:00";-0.5758
"2019-10-01T08:34:52+02:00";-0.6333
"2019-10-01T08:34:57+02:00";-0.5182
"2019-10-01T08:35:02+02:00";-0.5182
"2019-10-01T08:35:07+02:00";-0.5182
"2019-10-01T08:35:12+02:00";-0.5182
"2019-10-01T08:35:17+02:00";-0.5182
"2019-10-01T08:35:22+02:00";-0.6909
"2019-10-01T08:35:27+02:00";-0.5758
"2019-10-01T08:35:32+02:00";-0.6909
"2019-10-01T08:35:37+02:00";-0.6909
"2019-10-01T08:35:42+02:00";-0.6909
"2019-10-01T08:35:47+02:00";-0.5758
"2019-10-01T08:35:52+02:00";-0.5758
"2019-10-01T08:35:57+02:00";-0.6333
"2019-10-01T08:36:02+02:00";-0.6333
"2019-10-01T08:36:07+02:00";-0.7485
"2019-10-01T08:36:12+02:00";-0.6909
"2019-10-01T08:36:17+02:00";-0.6909
"2019-10-01T08:36:22+02:00";-0.6909
"2019-10-01T08:36:27+02:00";-0.6333
"2019-10-01T08:36:32+02:00";-0.6333
"2019-10-01T08:36:37+02:00";-0.6333
"2019-10-01T08:36:42+02:00";-0.5758
"2019-10-01T08:36:47+02:00";-0.5758
"2019-10-01T08:36:52+02:00";-0.6333
"2019-10-01T08:36:57+02:00";-0.6333
"2019-10-01T08:37:02+02:00";-0.6909
"2019-10-01T08:37:07+02:00";-0.6909
"2019-10-01T08:37:12+02:00";-0.5758
"2019-10-01T08:37:17+02:00";-0.5758
"2019-10-01T08:37:22+02:00";-0.6909
"2019-10-01T08:37:27+02:00";-0.5758
"2019-10-01T08:37:32+02:00";-0.6333
"2019-10-01T08:37:37+02:00";-0.6333
"2019-10-01T08:37:42+02:00";-0.6333
"2019-10-01T08:37:47+02:00";-0.6909
"2019-10-01T08:37:52+02:00";-0.6333
"2019-10-01T08:37:57+02:00";-0.6333
"2019-10-01T08:38:02+02:00";-0.6333
"2019-10-01T08:38:07+02:00";-0.6333
"2019-10-01T08:38:12+02:00";-0.6333
"2019-10-01T08:38:17+02:00";-0.6333
"2019-10-01T08:38:22+02:00";-0.6333
"2019-10-01T08:38:27+02:00";-0.5758
"2019-10-01T08:38:32+02:00";-0.6333
"2019-10-01T08:38:37+02:00";-0.6333
"2019-10-01T08:38:42+02:00";-0.6909
"2019-10-01T08:38:47+02:00";-0.6909
"2019-10-01T08:38:52+02:00";-0.5758
"2019-10-01T08:38:57+02:00";-0.5758
"2019-10-01T08:39:02+02:00";-0.6333
"2019-10-01T08:39:07+02:00";-0.6333
"2019-10-01T08:39:12+02:00";-0.6333
"2019-10-01T08:39:17+02:00";-0.6333
"2019-10-01T08:39:22+02:00";-0.5758
"2019-10-01T08:39:27+02:00";-0.5758
"2019-10-01T08:39:32+02:00";-0.5758
"2019-10-01T08:39:37+02:00";-0.5758
"2019-10-01T08:39:42+02:00";-0.5758
"2019-10-01T08:39:47+02:00";-0.6333
"2019-10-01T08:39:52+02:00";-0.6333
"2019-10-01T08:39:57+02:00";-0.6333
"2019-10-01T08:40:02+02:00";-0.6333
"2019-10-01T08:40:07+02:00";-0.5758
"2019-10-01T08:40:12+02:00";-0.5758
"2019-10-01T08:40:17+02:00";-0.5758
"2019-10-01T08:40:22+02:00";-0.5758
"2019-10-01T08:40:27+02:00";-0.6333
"2019-10-01T08:40:32+02:00";-0.5758
"2019-10-01T08:40:37+02:00";-0.5758
"2019-10-01T08:40:42+02:00";-0.5758
"2019-10-01T08:40:47+02:00";-0.5758
"2019-10-01T08:40:52+02:00";-0.5758
"2019-10-01T08:40:57+02:00";-0.6333
"2019-10-01T08:41:02+02:00";-0.5758
"2019-10-01T08:41:07+02:00";-0.5758
"2019-10-01T08:41:12+02:00";-0.6333
"2019-10-01T08:41:17+02:00";-0.6333
"2019-10-01T08:41:22+02:00";-0.6333
"2019-10-01T08:41:27+02:00";-0.5758
"2019-10-01T08:41:32+02:00";-0.6909
"2019-10-01T08:41:37+02:00";-0.6909
"2019-10-01T08:41:42+02:00";-0.6909
