time,realpower_l1,realpower_l2,realpower_l3,front_temperature_temp_bottom,front_temperature_temp_middle,front_temperature_temp_top,rear_temperature_temp_bottom,rear_temperature_temp_middle,rear_temperature_temp_top,speed_rpm_server_fan_avg_srv05,speed_rpm_server_fan_avg_srv06,speed_rpm_server_fan_avg_srv07,speed_rpm_server_fan_avg_srv08,speed_rpm_server_fan_avg_srv09,speed_rpm_server_fan_avg_srv10,speed_rpm_server_fan_avg_srv11,speed_rpm_server_fan_avg_srv12,speed_rpm_server_fan_avg_srv13,speed_rpm_server_fan_avg_srv14,speed_rpm_server_fan_avg_srv15,speed_rpm_server_fan_avg_srv16,speed_rpm_server_fan_avg_srv17,speed_rpm_server_fan_avg_srv18,speed_rpm_server_fan_avg_srv19,speed_rpm_server_fan_avg_srv20,speed_rpm_server_fan_avg_srv21,speed_rpm_server_fan_avg_srv22,speed_rpm_server_fan_avg_srv23,speed_rpm_server_fan_avg_srv24,speed_rpm_server_fan_avg_srv25,speed_rpm_server_fan_avg_srv26,speed_rpm_server_fan_avg_srv27,speed_rpm_server_fan_avg_srv28,speed_rpm_server_fan_avg_srv29,speed_rpm_server_fan_avg_srv30
24-Jan-2018 15:19:00,920,936,1312,21.81,23.055,29.44,29.13,29.065,31.53,7670,7310,7180,7235,7230,7210,7040,7070,7020,7180,7200,7180,7250,7230,7240,7280,7480,7510,7500,7475,7610,7650,7620,7650,7630,7655
24-Jan-2018 15:20:00,922,930,1312,21.81,23.07,29.41,29.06,29.05,31.53,7670,7310,7180,7225,7230,7210,7040,7070,7040,7190,7200,7260,7260,7230,7230,7300,7480,7510,7480,7480,7620,7660,7620,7650,7620,7650
24-Jan-2018 15:21:00,922,930,1312,21.78,23.065,29.41,29.06,29.04,31.5,7670,7310,7180,7225,7230,7210,7040,7065,7210,7190,7200,7170,7180,7230,7240,7300,7480,7520,7480,7480,7450,7650,7625,7640,7620,7655
24-Jan-2018 15:22:00,922,934.666666666667,1312,21.66,23.08,29.38,29.06,29.065,31.595,7670,7255,7180,7225,7085,7210,7040,7065,7220,7180,7200,7180,7170,7230,7240,7300,7380,7520,7470,7480,7650,7650,7630,7640,7630,7650
24-Jan-2018 15:23:00,918,932,1312,21.47,22.98,29.38,29,29.045,31.56,7655,7200,7180,7215,7090,7210,7040,7065,7040,7190,7195,7190,7160,7220,7240,7300,7280,7510,7500,7490,7440,7660,7630,7640,7620,7650
24-Jan-2018 15:24:00,918,928,1312,21.315,22.815,29.38,29,29.05,31.56,7635,7200,7180,7215,7080,7210,7040,7060,7030,7190,7190,7180,7170,7230,7230,7280,7280,7510,7480,7485,7440,7480,7550,7640,7620,7660
24-Jan-2018 15:25:00,918,928,1312,21.095,22.57,29.28,29,29.035,31.53,7630,7200,7180,7215,7080,7220,7040,7065,7040,7190,7200,7170,7170,7230,7230,7290,7280,7510,7490,7480,7440,7480,7480,7460,7620,7660
24-Jan-2018 15:26:00,924,930,1312,21,22.45,29.19,28.94,28.99,31.53,7630,7200,7180,7220,7080,7210,7040,7065,7040,7190,7190,7170,7170,7220,7240,7290,7280,7510,7450,7480,7430,7480,7480,7460,7550,7660
24-Jan-2018 15:27:00,924,932,1312,20.91,22.43,29.13,28.88,28.965,31.5,7525,7200,7180,7225,7080,7210,7040,7070,7040,7200,7190,7170,7170,7220,7240,7310,7280,7530,7450,7480,7430,7480,7480,7460,7640,7660
24-Jan-2018 15:28:00,912,930,1320,20.75,22.115,28.905,28.845,28.945,31.47,7420,7200,7180,7220,7080,7210,7120,7100,7040,7200,7195,7170,7170,7170,7170,7310,7255,7320,7220,7385,7240,7480,7475,7470,7420,7630
24-Jan-2018 15:29:00,918,930,1312,20.66,21.82,28.565,28.845,28.88,31.44,7430,7200,7180,7220,7155,7210,7205,7210,7160,7200,7185,7180,7160,7170,7160,7170,7240,7300,7230,7290,7240,7330,7380,7320,7330,7470
24-Jan-2018 15:30:00,920,930,1320,20.63,21.625,28.095,28.78,28.785,31.38,7440,7200,7180,7215,7230,7210,7210,7205,7220,7190,7200,7160,7170,7170,7170,7170,7280,7330,7220,7280,7240,7320,7290,7320,7230,7470
24-Jan-2018 15:31:00,918,930,1312,20.63,21.49,27.655,28.78,28.71,31.31,7440,7200,7180,7215,7230,7210,7210,7200,7210,7190,7200,7180,7170,7180,7170,7290,7280,7330,7230,7280,7250,7330,7290,7320,7230,7470
24-Jan-2018 15:32:00,916,930,1312,20.595,21.375,27.315,28.75,28.63,31.28,7445,7200,7180,7220,7230,7210,7210,7205,7210,7270,7200,7170,7160,7170,7160,7290,7280,7330,7220,7285,7250,7320,7290,7320,7230,7470
24-Jan-2018 15:33:00,916,930,1320,20.72,21.265,27.035,28.66,28.56,31.13,7445,7200,7180,7220,7225,7210,7205,7215,7220,7270,7195,7170,7170,7170,7170,7290,7280,7330,7220,7285,7260,7330,7290,7320,7230,7470
24-Jan-2018 15:34:00,920,928,1316,20.66,21.175,26.78,28.69,28.455,31.03,7445,7200,7180,7215,7220,7210,7205,7220,7220,7210,7200,7170,7160,7170,7160,7290,7280,7330,7230,7270,7260,7330,7290,7320,7230,7470
24-Jan-2018 15:35:00,914.666666666667,930.666666666667,1312,20.66,21.085,26.595,28.63,28.375,30.91,7440,7200,7180,7215,7230,7210,7205,7210,7220,7170,7200,7180,7170,7160,7160,7290,7280,7320,7210,7275,7260,7340,7290,7320,7230,7470
24-Jan-2018 15:36:00,918,930.666666666667,1312,20.63,21,26.44,28.595,28.305,30.78,7430,7200,7180,7225,7230,7210,7200,7205,7220,7170,7200,7170,7170,7160,7160,7280,7280,7330,7220,7280,7260,7330,7290,7320,7230,7470
24-Jan-2018 15:37:00,918,930.666666666667,1312,20.66,20.93,26.345,28.595,28.22,30.72,7430,7200,7190,7225,7230,7210,7205,7205,7210,7160,7190,7170,7170,7170,7160,7290,7280,7310,7210,7280,7260,7340,7290,7320,7230,7470
24-Jan-2018 15:38:00,918,930,1320,20.69,20.875,26.25,28.595,28.17,30.595,7435,7200,7180,7215,7230,7210,7205,7210,7220,7170,7195,7180,7160,7160,7160,7290,7280,7320,7210,7280,7260,7330,7290,7320,7230,7470
24-Jan-2018 15:39:00,912,930,1312,20.69,20.81,26.22,28.56,28.135,30.47,7440,7200,7180,7210,7230,7210,7200,7210,7210,7170,7200,7180,7170,7170,7170,7290,7290,7320,7210,7275,7260,7330,7295,7320,7220,7470
24-Jan-2018 15:40:00,912,930,1312,20.63,20.765,26.13,28.53,28.095,30.41,7440,7200,7190,7215,7230,7210,7205,7210,7210,7180,7200,7170,7170,7165,7160,7280,7285,7300,7210,7280,7260,7330,7300,7320,7220,7470
24-Jan-2018 15:41:00,912,930,1312,20.69,20.73,26.03,28.56,28.05,30.28,7440,7200,7180,7220,7230,7210,7210,7210,7210,7160,7200,7170,7170,7165,7170,7310,7290,7310,7220,7280,7270,7330,7300,7320,7230,7470
24-Jan-2018 15:42:00,912,930,1312,20.66,20.69,26.03,28.53,27.98,30.22,7435,7200,7170,7220,7230,7210,7210,7210,7210,7170,7200,7170,7160,7170,7160,7240,7280,7320,7220,7280,7260,7320,7300,7320,7230,7470
24-Jan-2018 15:43:00,912,924,1320,20.63,20.67,26.03,28.5,27.96,30.16,7435,7200,7180,7220,7230,7210,7205,7215,7210,7160,7190,7170,7170,7170,7160,7190,7270,7320,7210,7280,7270,7320,7300,7320,7220,7470
24-Jan-2018 15:44:00,920,930,1312,20.63,20.62,25.97,28.47,27.9,30.03,7440,7200,7180,7220,7230,7210,7205,7220,7200,7160,7200,7170,7160,7160,7150,7190,7235,7310,7210,7275,7270,7330,7300,7320,7240,7470
24-Jan-2018 15:45:00,916,932,1312,20.56,20.605,25.91,28.44,27.86,30,7440,7200,7180,7220,7230,7210,7210,7210,7200,7180,7195,7170,7170,7165,7160,7200,7200,7320,7220,7270,7270,7330,7290,7320,7240,7470
24-Jan-2018 15:46:00,916,928,1320,20.595,20.58,25.91,28.41,27.835,29.91,7435,7200,7180,7220,7230,7210,7210,7220,7200,7180,7200,7170,7170,7165,7160,7210,7200,7320,7210,7270,7270,7330,7290,7320,7240,7470
24-Jan-2018 15:47:00,914,932,1312,20.53,20.55,25.94,28.38,27.81,29.845,7430,7200,7180,7220,7230,7210,7205,7210,7210,7180,7200,7170,7170,7160,7150,7180,7200,7320,7220,7270,7270,7320,7290,7320,7230,7470
24-Jan-2018 15:48:00,920,930,1312,20.595,20.53,25.94,28.41,27.79,29.81,7430,7200,7180,7225,7230,7210,7205,7210,7200,7160,7200,7160,7160,7170,7160,7210,7200,7310,7170,7270,7270,7340,7295,7320,7230,7470
24-Jan-2018 15:49:00,914,930,1316,20.56,20.5,25.94,28.41,27.76,29.78,7435,7200,7180,7220,7230,7210,7210,7210,7210,7180,7190,7160,7170,7165,7160,7210,7200,7310,7160,7275,7270,7320,7300,7320,7230,7460
24-Jan-2018 15:50:00,918,930,1316,20.53,20.515,25.88,28.38,27.73,29.75,7435,7200,7180,7210,7230,7210,7210,7210,7200,7160,7200,7170,7160,7160,7160,7190,7200,7310,7180,7275,7270,7330,7300,7320,7230,7470
24-Jan-2018 15:51:00,918,930,1316,20.53,20.51,25.845,28.31,27.73,29.69,7430,7200,7180,7215,7230,7210,7205,7220,7210,7160,7200,7170,7170,7160,7160,7210,7200,7320,7210,7280,7270,7320,7300,7320,7230,7470
24-Jan-2018 15:52:00,918,930,1320,20.56,20.485,25.845,28.345,27.7,29.595,7440,7200,7180,7220,7230,7210,7205,7205,7210,7170,7200,7170,7170,7165,7160,7210,7200,7310,7220,7280,7270,7310,7290,7320,7230,7470
24-Jan-2018 15:53:00,918.666666666667,928,1312,20.53,20.46,25.88,28.345,27.68,29.56,7445,7200,7180,7220,7230,7210,7210,7205,7210,7160,7190,7160,7170,7160,7170,7200,7200,7310,7170,7280,7270,7340,7300,7320,7240,7470
24-Jan-2018 15:54:00,918,932,1312,20.53,20.445,25.88,28.31,27.67,29.56,7435,7200,7180,7220,7230,7210,7210,7210,7210,7170,7195,7170,7170,7160,7160,7200,7200,7320,7150,7280,7270,7330,7290,7320,7230,7460
24-Jan-2018 15:55:00,916,932,1312,20.5,20.44,25.81,28.345,27.65,29.53,7435,7200,7180,7220,7230,7210,7205,7205,7210,7170,7200,7170,7170,7160,7160,7210,7200,7320,7150,7280,7270,7330,7295,7320,7240,7470
24-Jan-2018 15:56:00,916,928,1312,20.5,20.43,25.845,28.28,27.66,29.5,7435,7200,7180,7220,7230,7220,7200,7200,7210,7170,7195,7170,7160,7160,7160,7190,7200,7310,7150,7280,7270,7320,7300,7320,7230,7470
24-Jan-2018 15:57:00,920,928,1320,20.5,20.43,25.78,28.28,27.645,29.47,7435,7200,7180,7225,7220,7210,7200,7200,7200,7170,7200,7180,7170,7150,7170,7190,7200,7320,7210,7280,7270,7320,7290,7320,7230,7460
24-Jan-2018 15:58:00,916,932,1312,20.5,20.4,25.78,28.28,27.6,29.44,7440,7200,7180,7230,7225,7210,7200,7200,7210,7180,7190,7170,7170,7160,7160,7200,7200,7300,7170,7270,7270,7330,7295,7320,7240,7470
24-Jan-2018 15:59:00,918,932,1312,20.5,20.395,25.75,28.31,27.6,29.41,7440,7200,7180,7220,7225,7210,7205,7195,7220,7170,7195,7170,7170,7165,7160,7200,7200,7320,7170,7270,7270,7320,7300,7320,7240,7470
24-Jan-2018 16:00:00,912,924,1320,20.44,20.395,25.78,28.28,27.59,29.38,7440,7200,7180,7215,7230,7210,7210,7195,7210,7160,7200,7160,7170,7160,7160,7210,7200,7310,7170,7275,7270,7320,7295,7320,7230,7470
24-Jan-2018 16:01:00,920,928,1316,20.5,20.415,25.75,28.28,27.575,29.38,7435,7200,7180,7220,7220,7210,7215,7205,7210,7180,7200,7160,7170,7165,7170,7190,7200,7310,7210,7275,7270,7320,7295,7320,7240,7460
24-Jan-2018 16:02:00,917.333333333333,930.666666666667,1312,20.5,20.415,25.72,28.22,27.575,29.38,7435,7200,7180,7220,7230,7210,7215,7205,7210,7180,7195,7170,7170,7160,7160,7210,7200,7310,7210,7280,7270,7330,7300,7320,7230,7460
24-Jan-2018 16:03:00,917.333333333333,930,1312,20.5,20.43,25.72,28.25,27.57,29.31,7435,7200,7180,7220,7225,7210,7210,7200,7210,7170,7190,7190,7160,7160,7150,7210,7200,7310,7210,7280,7270,7320,7300,7320,7230,7470
24-Jan-2018 16:04:00,917.333333333333,930,1312,20.47,20.43,25.66,28.25,27.545,29.31,7430,7200,7180,7225,7225,7210,7210,7190,7200,7170,7200,7170,7160,7170,7160,7200,7200,7310,7210,7270,7270,7320,7300,7320,7230,7470
24-Jan-2018 16:05:00,908,930,1312,20.44,20.42,25.69,28.22,27.55,29.28,7435,7200,7180,7225,7220,7210,7205,7190,7210,7180,7190,7170,7170,7170,7160,7200,7200,7310,7220,7270,7280,7320,7290,7320,7240,7470
24-Jan-2018 16:06:00,918,928,1320,20.5,20.43,25.66,28.22,27.545,29.28,7440,7200,7180,7215,7220,7210,7210,7195,7210,7170,7180,7160,7170,7170,7160,7200,7205,7310,7220,7275,7280,7330,7290,7320,7240,7460
24-Jan-2018 16:07:00,914,932,1312,20.53,20.445,25.69,28.22,27.54,29.25,7440,7200,7180,7215,7220,7210,7215,7195,7210,7170,7200,7170,7160,7170,7160,7210,7205,7300,7210,7275,7280,7320,7290,7320,7230,7470
24-Jan-2018 16:08:00,916,928,1312,20.5,20.43,25.66,28.19,27.54,29.31,7435,7200,7180,7220,7225,7210,7210,7190,7200,7170,7200,7160,7160,7170,7160,7200,7180,7300,7210,7270,7280,7340,7290,7320,7230,7470
24-Jan-2018 16:09:00,916,932,1316,20.53,20.445,25.63,28.22,27.53,29.22,7435,7200,7180,7220,7220,7210,7210,7190,7200,7180,7200,7180,7170,7170,7150,7200,7180,7310,7210,7280,7280,7330,7300,7320,7240,7465
24-Jan-2018 16:10:00,918,928,1316,20.5,20.46,25.63,28.25,27.535,29.28,7440,7200,7170,7225,7225,7220,7210,7200,7210,7170,7200,7170,7170,7170,7160,7190,7260,7310,7210,7260,7280,7330,7300,7320,7240,7460
24-Jan-2018 16:11:00,918,932,1316,20.56,20.45,25.595,28.19,27.545,29.25,7440,7200,7170,7225,7230,7210,7205,7205,7220,7180,7200,7170,7160,7170,7160,7200,7170,7320,7210,7270,7280,7330,7300,7320,7240,7470
24-Jan-2018 16:12:00,920,928,1316,20.53,20.45,25.63,28.25,27.52,29.25,7435,7200,7170,7220,7225,7210,7200,7210,7210,7170,7190,7170,7160,7170,7160,7200,7170,7330,7210,7280,7270,7330,7300,7320,7240,7460
24-Jan-2018 16:13:00,914,932,1316,20.5,20.445,25.56,28.22,27.55,29.22,7435,7200,7180,7220,7225,7220,7200,7200,7200,7180,7190,7180,7160,7170,7160,7190,7170,7310,7210,7280,7280,7320,7300,7320,7240,7460
24-Jan-2018 16:14:00,916,932,1316,20.5,20.44,25.56,28.19,27.535,29.19,7435,7200,7180,7220,7220,7220,7205,7200,7200,7170,7195,7170,7160,7170,7160,7200,7170,7320,7220,7275,7280,7330,7290,7320,7240,7465
24-Jan-2018 16:15:00,916,932,1316,20.53,20.46,25.53,28.22,27.53,29.25,7435,7200,7180,7220,7225,7210,7210,7190,7210,7170,7180,7170,7170,7170,7160,7200,7205,7320,7220,7275,7280,7320,7290,7320,7230,7470
24-Jan-2018 16:16:00,916,930,1316,20.47,20.46,25.56,28.19,27.55,29.19,7435,7200,7180,7220,7230,7210,7210,7200,7210,7170,7200,7170,7170,7170,7170,7190,7240,7320,7220,7270,7280,7330,7300,7320,7240,7470
24-Jan-2018 16:17:00,916,928,1316,20.5,20.44,25.53,28.19,27.545,29.22,7430,7200,7180,7225,7225,7220,7205,7200,7210,7160,7200,7170,7160,7170,7160,7210,7190,7330,7210,7270,7280,7330,7300,7320,7230,7460
24-Jan-2018 16:18:00,916,930,1316,20.5,20.415,25.53,28.22,27.54,29.25,7435,7200,7180,7225,7225,7210,7200,7200,7210,7180,7200,7170,7170,7170,7160,7200,7190,7320,7190,7275,7280,7330,7290,7320,7240,7465
24-Jan-2018 16:19:00,920,930,1316,20.53,20.415,25.56,28.19,27.54,29.19,7435,7200,7180,7225,7220,7210,7205,7200,7210,7170,7185,7170,7160,7170,7160,7190,7190,7320,7170,7280,7280,7320,7300,7320,7230,7470
24-Jan-2018 16:20:00,916,932,1316,20.5,20.395,25.5,28.22,27.535,29.19,7430,7200,7180,7225,7220,7210,7210,7200,7210,7170,7190,7180,7160,7170,7170,7210,7190,7320,7180,7270,7280,7320,7300,7320,7240,7470
24-Jan-2018 16:21:00,912,930,1316,20.44,20.375,25.56,28.19,27.545,29.16,7430,7200,7180,7220,7220,7220,7210,7200,7200,7170,7185,7170,7170,7170,7160,7180,7190,7320,7180,7280,7280,7320,7300,7320,7240,7465
24-Jan-2018 16:22:00,920,928,1316,20.44,20.385,25.56,28.22,27.54,29.16,7430,7200,7180,7215,7220,7210,7210,7210,7200,7160,7190,7170,7170,7170,7160,7200,7190,7320,7170,7270,7270,7320,7295,7320,7230,7470
24-Jan-2018 16:23:00,916,932,1316,20.47,20.355,25.56,28.19,27.545,29.16,7435,7200,7170,7210,7220,7210,7205,7205,7210,7170,7190,7170,7160,7170,7160,7210,7190,7330,7180,7260,7270,7320,7300,7320,7230,7470
24-Jan-2018 16:24:00,920,928,1316,20.41,20.37,25.595,28.16,27.54,29.13,7435,7200,7180,7215,7220,7210,7200,7200,7210,7170,7200,7170,7160,7170,7160,7190,7190,7320,7170,7265,7280,7340,7300,7320,7240,7470
24-Jan-2018 16:25:00,912,930.666666666667,1316,20.47,20.39,25.53,28.16,27.535,29.16,7435,7200,7170,7220,7220,7210,7200,7200,7210,7170,7200,7160,7170,7160,7160,7190,7190,7320,7170,7270,7270,7320,7300,7320,7230,7470
24-Jan-2018 16:26:00,912,930,1316,20.47,20.375,25.595,28.16,27.515,29.13,7440,7200,7180,7220,7220,7210,7205,7200,7210,7170,7200,7170,7160,7170,7170,7190,7190,7330,7170,7265,7270,7330,7295,7320,7230,7470
24-Jan-2018 16:27:00,918,928,1320,20.44,20.365,25.595,28.16,27.51,29.16,7440,7200,7180,7220,7220,7210,7210,7200,7200,7170,7200,7170,7160,7180,7160,7190,7190,7320,7160,7270,7270,7340,7295,7320,7240,7470
24-Jan-2018 16:28:00,912,932,1312,20.44,20.36,25.595,28.095,27.49,29.16,7440,7200,7180,7215,7225,7210,7210,7200,7210,7170,7190,7160,7160,7165,7160,7180,7190,7320,7170,7270,7270,7320,7300,7320,7240,7465
24-Jan-2018 16:29:00,916,932,1312,20.44,20.35,25.595,28.16,27.49,29.095,7435,7200,7180,7215,7230,7210,7210,7205,7200,7160,7190,7170,7160,7170,7160,7190,7190,7320,7180,7280,7280,7330,7290,7320,7240,7460
24-Jan-2018 16:30:00,916,930,1312,20.44,20.34,25.56,28.13,27.47,29.13,7430,7200,7180,7220,7230,7210,7210,7205,7200,7170,7190,7170,7160,7170,7170,7200,7190,7330,7170,7275,7280,7320,7300,7320,7240,7470
24-Jan-2018 16:31:00,918,930,1312,20.345,20.33,25.63,28.16,27.475,29.095,7430,7200,7170,7220,7230,7210,7210,7200,7210,7170,7190,7160,7170,7170,7170,7190,7190,7320,7170,7265,7280,7330,7295,7320,7230,7460
24-Jan-2018 16:32:00,918,930,1312,20.38,20.34,25.595,28.13,27.475,29.095,7430,7200,7180,7220,7230,7210,7210,7200,7200,7180,7200,7180,7170,7160,7170,7190,7190,7330,7170,7265,7270,7330,7295,7320,7240,7460
24-Jan-2018 16:33:00,918,930,1312,20.44,20.34,25.625,28.13,27.475,29.06,7430,7200,7170,7215,7230,7210,7210,7210,7200,7180,7200,7170,7160,7160,7160,7200,7180,7330,7180,7270,7280,7330,7290,7320,7230,7465
24-Jan-2018 16:34:00,914,930,1312,20.41,20.315,25.63,28.095,27.475,29.13,7430,7200,7170,7215,7220,7220,7210,7210,7200,7170,7200,7160,7160,7150,7160,7180,7190,7320,7170,7270,7270,7340,7290,7320,7240,7470
24-Jan-2018 16:35:00,920,930,1320,20.41,20.35,25.63,28.095,27.48,29.13,7430,7200,7160,7220,7230,7210,7205,7210,7210,7170,7200,7170,7170,7160,7160,7200,7190,7320,7170,7270,7270,7330,7290,7310,7240,7470
24-Jan-2018 16:36:00,916,924,1316,20.41,20.365,25.595,28.13,27.45,29.095,7430,7200,7180,7220,7230,7210,7205,7210,7210,7170,7200,7160,7160,7160,7170,7180,7190,7320,7210,7270,7280,7330,7290,7320,7230,7460
24-Jan-2018 16:37:00,912,930,1312,20.44,20.39,25.63,28.13,27.46,29.13,7435,7200,7180,7220,7230,7210,7210,7210,7200,7170,7200,7160,7160,7160,7160,7190,7190,7330,7210,7270,7280,7320,7290,7320,7230,7470
24-Jan-2018 16:38:00,912,930.666666666667,1312,20.44,20.375,25.66,28.13,27.47,29.13,7440,7200,7170,7220,7230,7210,7210,7210,7200,7160,7195,7170,7170,7160,7150,7190,7220,7320,7210,7270,7280,7330,7300,7320,7230,7470
24-Jan-2018 16:39:00,912,930.666666666667,1312,20.41,20.41,25.63,28.13,27.475,29.095,7440,7200,7180,7215,7230,7210,7210,7200,7200,7160,7190,7170,7160,7170,7170,7190,7280,7310,7230,7280,7270,7320,7300,7320,7230,7470
24-Jan-2018 16:40:00,912,930,1316,20.47,20.44,25.595,28.19,27.46,29.06,7435,7200,7170,7210,7220,7210,7210,7205,7200,7170,7200,7160,7170,7160,7160,7270,7275,7330,7230,7270,7280,7320,7300,7320,7240,7470
24-Jan-2018 16:41:00,912,930,1320,20.5,20.445,25.63,28.13,27.465,29.095,7435,7200,7180,7210,7230,7210,7210,7205,7200,7170,7200,7170,7160,7160,7160,7280,7270,7320,7240,7265,7270,7330,7300,7320,7240,7470
24-Jan-2018 16:42:00,920,928,1312,20.47,20.45,25.63,28.19,27.47,29.06,7440,7200,7180,7215,7230,7210,7210,7200,7210,7180,7200,7170,7160,7165,7160,7200,7270,7320,7240,7275,7290,7330,7300,7320,7230,7470
24-Jan-2018 16:43:00,918,932,1312,20.5,20.46,25.595,28.19,27.48,29.13,7440,7200,7170,7220,7220,7210,7205,7200,7210,7180,7200,7170,7170,7160,7160,7280,7270,7320,7240,7280,7280,7330,7300,7320,7230,7470
24-Jan-2018 16:44:00,916,932,1312,20.53,20.45,25.595,28.16,27.47,29.095,7440,7200,7170,7220,7220,7210,7210,7200,7200,7170,7200,7170,7170,7150,7160,7200,7235,7330,7220,7280,7270,7320,7300,7320,7230,7465
24-Jan-2018 16:45:00,918,930,1316,20.5,20.43,25.56,28.16,27.48,29.13,7435,7200,7170,7220,7230,7210,7215,7200,7200,7160,7195,7160,7160,7150,7160,7210,7200,7320,7230,7280,7270,7330,7300,7320,7230,7465
24-Jan-2018 16:46:00,918,930,1316,20.53,20.445,25.53,28.19,27.485,29.13,7440,7200,7180,7215,7225,7210,7210,7210,7210,7170,7195,7180,7160,7150,7160,7210,7200,7320,7230,7270,7270,7340,7290,7320,7240,7470
24-Jan-2018 16:47:00,918,930,1316,20.5,20.43,25.56,28.16,27.465,29.06,7445,7200,7170,7210,7220,7210,7210,7190,7200,7180,7190,7160,7160,7150,7160,7200,7200,7330,7230,7270,7280,7320,7290,7320,7240,7470
24-Jan-2018 16:48:00,920,928,1316,20.5,20.43,25.53,28.16,27.49,29.095,7435,7200,7160,7210,7225,7210,7205,7190,7210,7160,7190,7160,7170,7150,7170,7190,7200,7320,7170,7280,7270,7330,7290,7320,7230,7470
24-Jan-2018 16:49:00,918,924,1320,20.5,20.425,25.595,28.16,27.49,29.095,7430,7200,7180,7220,7230,7210,7200,7195,7200,7180,7190,7160,7160,7150,7170,7210,7200,7330,7160,7270,7280,7330,7290,7320,7230,7465
24-Jan-2018 16:50:00,914,932,1312,20.47,20.4,25.595,28.19,27.495,29.13,7435,7200,7170,7225,7230,7210,7195,7190,7200,7170,7190,7190,7160,7140,7160,7200,7200,7300,7180,7280,7260,7320,7290,7320,7230,7470
24-Jan-2018 16:51:00,918,926,1320,20.44,20.4,25.56,28.16,27.495,29.13,7435,7200,7180,7220,7225,7210,7200,7190,7200,7180,7190,7180,7170,7160,7160,7200,7200,7320,7170,7280,7260,7340,7290,7320,7230,7460
24-Jan-2018 16:52:00,908,932,1312,20.47,20.405,25.565,28.16,27.5,29.095,7430,7200,7180,7220,7225,7210,7210,7195,7210,7180,7190,7170,7160,7155,7160,7210,7200,7320,7170,7280,7260,7320,7295,7320,7230,7465
24-Jan-2018 16:53:00,912,930,1312,20.44,20.39,25.53,28.13,27.5,29.095,7430,7200,7180,7220,7225,7210,7210,7200,7210,7170,7190,7160,7160,7160,7170,7210,7200,7320,7170,7280,7280,7330,7300,7320,7230,7470
24-Jan-2018 16:54:00,916,928,1316,20.44,20.39,25.53,28.19,27.49,29.095,7430,7200,7170,7225,7220,7210,7210,7190,7200,7180,7190,7170,7170,7150,7160,7200,7200,7330,7180,7280,7280,7340,7295,7320,7240,7460
24-Jan-2018 16:55:00,916,928,1316,20.41,20.39,25.53,28.13,27.505,29.095,7430,7200,7180,7230,7225,7210,7205,7200,7220,7180,7185,7180,7170,7160,7170,7200,7200,7320,7170,7270,7280,7330,7290,7320,7230,7465
24-Jan-2018 16:56:00,916,928,1316,20.44,20.405,25.5,28.16,27.5,29.095,7425,7200,7180,7220,7225,7210,7205,7195,7200,7180,7180,7180,7170,7160,7160,7200,7200,7330,7220,7270,7270,7320,7295,7320,7240,7460
24-Jan-2018 16:57:00,920,930,1316,20.44,20.395,25.53,28.13,27.49,29.095,7425,7200,7170,7215,7230,7210,7210,7195,7210,7160,7190,7170,7160,7150,7170,7200,7200,7330,7170,7270,7280,7320,7300,7320,7230,7470
24-Jan-2018 16:58:00,912,928,1316,20.47,20.405,25.5,28.06,27.475,29.095,7435,7200,7180,7220,7220,7220,7210,7200,7200,7180,7190,7180,7160,7140,7160,7200,7200,7310,7190,7280,7270,7330,7290,7320,7240,7470
24-Jan-2018 16:59:00,920,930,1316,20.44,20.39,25.5,28.095,27.47,29.06,7440,7200,7160,7220,7220,7210,7210,7205,7210,7170,7195,7180,7170,7160,7160,7200,7200,7320,7220,7270,7270,7320,7295,7320,7230,7470
24-Jan-2018 17:00:00,908,932,1316,20.5,20.385,25.5,28.095,27.475,29.06,7440,7200,7180,7220,7220,7210,7210,7200,7200,7180,7200,7170,7160,7160,7160,7200,7200,7320,7170,7260,7280,7320,7290,7320,7230,7470
24-Jan-2018 17:01:00,916,928,1316,20.47,20.375,25.53,28.06,27.47,29.06,7435,7200,7170,7220,7225,7210,7210,7200,7200,7170,7190,7170,7150,7160,7160,7200,7200,7330,7180,7265,7270,7330,7290,7320,7230,7470
24-Jan-2018 17:02:00,918,932,1316,20.44,20.375,25.5,28.16,27.47,29.03,7430,7200,7170,7225,7230,7210,7205,7200,7200,7160,7200,7170,7170,7150,7160,7200,7200,7310,7160,7270,7270,7330,7295,7320,7240,7470
24-Jan-2018 17:03:00,918,930,1316,20.44,20.39,25.44,28.095,27.45,29.095,7430,7200,7170,7225,7220,7210,7205,7200,7210,7170,7195,7170,7160,7160,7160,7200,7200,7330,7170,7260,7280,7320,7295,7320,7230,7470
24-Jan-2018 17:04:00,918,928,1316,20.41,20.385,25.41,28.16,27.48,29.095,7435,7200,7170,7225,7220,7210,7205,7205,7200,7170,7190,7170,7170,7150,7160,7200,7200,7330,7180,7265,7270,7320,7300,7320,7230,7460
24-Jan-2018 17:05:00,912,930.666666666667,1316,20.47,20.355,25.41,28.13,27.445,29.13,7435,7200,7180,7220,7220,7210,7205,7200,7200,7180,7180,7170,7170,7150,7160,7200,7200,7320,7190,7275,7270,7330,7290,7320,7230,7470
